noc20-ee16,Electrical and Electronics Engineering,Principles of Communication Systems - I,Prof. Aditya K. Jagannatham,IITK,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_ee08,https://swayam.gov.in/nd1_noc20_ee16/preview,https://nptel.ac.in/courses/108/104/108104091,,,,,,,,,,,,,,,,
noc20-ee17,Electrical and Electronics Engineering,Principles of Digital Communication,Prof. Abhishek Dixit,IITD,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG,Elective,yes,https://onlinecourses-archive.nptel.ac.in/noc19_ee05,https://swayam.gov.in/nd1_noc20_ee17/preview,https://nptel.ac.in/courses/108/102/108102120,,,,,,,,,,,,,,,,
noc20-ee31,Electrical and Electronics Engineering,Discrete Time Signal Processing,Prof. Mrityunjoy Chakraborty,IIT KGP,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc18_ee30,https://swayam.gov.in/nd1_noc20_ee31/preview,https://nptel.ac.in/courses/117/105/117105134,,,,,,,,,,,,,,,,
noc20-ee51,Electrical and Electronics Engineering,Mathematical Methods and Techniques in Signal Processing,Prof. Shayan Srinivasa Garani,IISc,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ee31,https://swayam.gov.in/nd1_noc20_ee51/preview,https://nptel.ac.in/courses/108/108/108108109,,,,,,,,,,,,,,,,
noc20-ee53,Electrical and Electronics Engineering,Statistical Signal Processing,Prof. Prabin Kumar Bora,IITG,12 Weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",PG,Core,Yes,,https://swayam.gov.in/nd1_noc20_ee53/preview,,,,,,,,,,,,,,,,,
noc20-ee21,Electrical and Electronics Engineering,Multirate DSP,Prof. R. David Koilpillai,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ee27,https://swayam.gov.in/nd1_noc20_ee21/preview,https://nptel.ac.in/courses/108/106/108106136,,,,,,,,,,,,,,,,
noc20-ee33,Electrical and Electronics Engineering,Fundamentals of MIMO Wireless Communication,Prof. Suvra Sekhar Das,IIT KGP,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc16_ec11,https://swayam.gov.in/nd1_noc20_ee33/preview,https://nptel.ac.in/courses/117/105/117105132,,,,,,,,,,,,,,,,
noc20-ee34,Electrical and Electronics Engineering,Spread Spectrum Communications and Jamming,Prof. Debarati Sen,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc17_ec01,https://swayam.gov.in/nd1_noc20_ee34/preview,https://nptel.ac.in/courses/117/105/117105136,,,,,,,,,,,,,,,,
noc20-ee36,Electrical and Electronics Engineering,Evolution of Air Interface towards 5G,Prof. Suvra Sekhar Das,IIT KGP,8 Weeks,Rerun,"February 24, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ee16,https://swayam.gov.in/nd1_noc20_ee36/preview,https://nptel.ac.in/courses/108/105/108105134,,,,,,,,,,,,,,,,
noc20-ee13,Electrical and Electronics Engineering,"Integrated Circuits, MOSFETs, OP-Amps and their Applications",Prof. Hardik Jeetendra Pandya,IISc,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_ec09,https://swayam.gov.in/nd1_noc20_ee13/preview,https://nptel.ac.in/courses/108/108/108108111,,,,,,,,,,,,,,,,
noc20-ee46,Electrical and Electronics Engineering,Network Analysis,Prof. Tapas Kumar Bhattacharya,IIT KGP,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Core,No,,https://swayam.gov.in/nd1_noc20_ee46/preview,,,,,,,,,,,,,,,,,
noc20-ee24,Electrical and Electronics Engineering,Analog Circuits,Prof. Jayanta Mukherjee,IITB,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_ee10,https://swayam.gov.in/nd1_noc20_ee24/preview,https://nptel.ac.in/courses/108/101/108101094,,,,,,,,,,,,,,,,
noc20-ee27,Electrical and Electronics Engineering,Analog Circuits,Prof. Nagendra Krishnapura,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc18_ee19,https://swayam.gov.in/nd1_noc20_ee27/preview,https://nptel.ac.in/courses/108/106/108106084,,,,,,,,,,,,,,,,
noc20-ee45,Electrical and Electronics Engineering,Analog Electronic Circuits,Prof. Pradip Mandal,IIT KGP,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Core,No,,https://swayam.gov.in/nd1_noc20_ee45/preview,,,,,,,,,,,,,,,,,
noc20-ee30,Electrical and Electronics Engineering,Analog Circuits and Systems through SPICE Simulation,Prof. Mrigank Sharad,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG,Elective,yes,https://onlinecourses-archive.nptel.ac.in/noc17_ec15,https://swayam.gov.in/nd1_noc20_ee30/preview,https://nptel.ac.in/courses/117/105/117105147,,,,,,,,,,,,,,,,
noc20-ee32,Electrical and Electronics Engineering,Digital Electronic Circuits,Prof. Goutam Saha,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_ee09,https://swayam.gov.in/nd1_noc20_ee32/preview,https://nptel.ac.in/courses/108/105/108105132,,,,,,,,,,,,,,,,
noc20-ee01,Electrical and Electronics Engineering,Electronics equipment integration and Prototype building,Prof. N.V.Chalapathi Rao,IISc,8 Weeks,New,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ee01/preview,,,,,,,,,,,,,,,,,
noc20-ee02,Electrical and Electronics Engineering,"High Power Multilevel Converters- Analysis, design and operational issues",Prof. Anandarup Das,IITD,12 Weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",UG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ee02/preview,,,,,,,,,,,,,,,,,
noc20-ee28,Electrical and Electronics Engineering,Advance power electronics and Control,Prof. Avik Bhattacharya,IITR,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ee15,https://swayam.gov.in/nd1_noc20_ee28/preview,https://nptel.ac.in/courses/108/107/108107128,,,,,,,,,,,,,,,,
noc20-ee04,Electrical and Electronics Engineering,Transmission lines and electromagnetic waves,Prof. Ananth Krishnan,IITM,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",PG,Core,Yes,,https://swayam.gov.in/nd1_noc20_ee04/preview,,,,,,,,,,,,,,,,,
noc20-ee43,Electrical and Electronics Engineering,Recent Advances in Transmission Insulator,Prof. Subba Reddy,IISc,4 Weeks,Rerun,"January 27, 2020","February 21, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_ee17,https://swayam.gov.in/nd1_noc20_ee43/preview,https://nptel.ac.in/courses/108/108/108108116,,,,,,,,,,,,,,,,
noc20-ee20,Electrical and Electronics Engineering,Antennas,Prof. Girish Kumar,IITB,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ee19,https://swayam.gov.in/nd1_noc20_ee20/preview,https://nptel.ac.in/courses/108/101/108101092,,,,,,,,,,,,,,,,
noc20-ee35,Electrical and Electronics Engineering,Basic Building Blocks of Microwave Engineering & Design Principles of RF and Microwave Filters and Amplifiers,Prof. Amitabha Bhattacharya,IIT KGP,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG,Core,No,"https://onlinecourses-archive.nptel.ac.in/noc16_ec09
https://onlinecourses-archive.nptel.ac.in/noc17_ec03",https://swayam.gov.in/nd1_noc20_ee35/preview,"https://nptel.ac.in/courses/117/105/117105130
 https://nptel.ac.in/courses/117/105/117105138",,,,,,,,,,,,,,,,
noc20-ee25,Electrical and Electronics Engineering,Microwave Integrated Circuits,Prof. Jayanta Mukherjee,IITB,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_ee47,https://swayam.gov.in/nd1_noc20_ee25/preview,https://nptel.ac.in/courses/117/101/117101119,,,,,,,,,,,,,,,,
noc20-bt17,Electrical and Electronics Engineering,Fundamentals of semiconductor devices,Prof. Digbijoy N. Nath,IISc,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_ee04,https://swayam.gov.in/nd1_noc20_bt17/preview,https://nptel.ac.in/courses/108/108/108108122,,,,,,,,,,,,,,,,
noc20-ee26,Electrical and Electronics Engineering,Analog IC Design,Prof. Aniruddhan S,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_ec05,https://swayam.gov.in/nd1_noc20_ee26/preview,https://nptel.ac.in/courses/108/106/108106105,,,,,,,,,,,,,,,,
noc20-ee05,Electrical and Electronics Engineering,Digital IC Design,Prof. Janakiraman,IITM,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ee05/preview,,,,,,,,,,,,,,,,,
noc20-ee37,Electrical and Electronics Engineering,Architectural Design of Digital Integrated Circuits,Prof. Indranil Hatai,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_ee34,https://swayam.gov.in/nd1_noc20_ee37/preview,https://nptel.ac.in/courses/108/105/108105118,,,,,,,,,,,,,,,,
noc20-ee29,Electrical and Electronics Engineering,CMOS Digital VLSI Design,Prof. Sudeb Dasgupta,IITR,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ee25,https://swayam.gov.in/nd1_noc20_ee29/preview,https://nptel.ac.in/courses/108/107/108107129,,,,,,,,,,,,,,,,
noc20-ee44,Electrical and Electronics Engineering,VLSI Signal Processing,Prof. Mrityunjoy Chakraborty,IIT KGP,8 Weeks,New,"February 24, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ee44/preview,,,,,,,,,,,,,,,,,
noc20-ee42,Electrical and Electronics Engineering,Microprocessors And Microcontrollers,Prof. Santanu Chattopadhyay,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_ee11,https://swayam.gov.in/nd1_noc20_ee42/preview,https://nptel.ac.in/courses/108/105/108105102,,,,,,,,,,,,,,,,
noc20-ee11,Electrical and Electronics Engineering,Microprocessors and Interfacing,Prof. Shaik Rafi Ahamed,IITG,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Core,No,,https://swayam.gov.in/nd1_noc20_ee11/preview,,,,,,,,,,,,,,,,,
noc20-ee08,Electrical and Electronics Engineering,Power Management Integrated Circuits,Prof. Qadeer Ahmad Khan,IITM,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ee08/preview,,,,,,,,,,,,,,,,,
noc20-ee38,Electrical and Electronics Engineering,Electrical Machines - II,Prof. Tapas Kumar Bhattacharya,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_ee01,https://swayam.gov.in/nd1_noc20_ee38/preview,https://nptel.ac.in/courses/108/105/108105131,,,,,,,,,,,,,,,,
noc20-ee09,Electrical and Electronics Engineering,DC Power Transmission Systems,Prof. Krishna S,IITM,12 Weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ee09/preview,,,,,,,,,,,,,,,,,
noc20-ee10,Electrical and Electronics Engineering,Power Quality Improvement Technique,Prof. Avik Bhattacharya,IITR,8 Weeks,New,"January 27, 2020","March 20, 2020","March 29, 2020",PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ee10/preview,,,,,,,,,,,,,,,,,
noc20-ee39,Electrical and Electronics Engineering,Power System Engineering,Prof. Debapriya Das,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_ee02,https://swayam.gov.in/nd1_noc20_ee39/preview,https://nptel.ac.in/courses/108/105/108105104,,,,,,,,,,,,,,,,
noc20-ee12,Electrical and Electronics Engineering,Design and Simulation of Power conversion using open source tools,Prof. L Umanand,IISc,4 Weeks,Rerun,"January 27, 2020","February 21, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc16_ec07,https://swayam.gov.in/nd1_noc20_ee12/preview,https://nptel.ac.in/courses/117/108/117108124,,,,,,,,,,,,,,,,
noc20-ee22,Electrical and Electronics Engineering,Control engineering,Prof. Ramkrishna Pasumarthy,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://swayam.gov.in/nd1_noc19_ee42/preview,https://swayam.gov.in/nd1_noc20_ee22/preview,https://nptel.ac.in/courses/108/106/108106098,,,,,,,,,,,,,,,,
noc20-ee47,Electrical and Electronics Engineering,Linear Dynamical Systems,Prof. Tushar Jain,IIT Mandi,8 Weeks,New,"January 27, 2020","March 20, 2020","March 29, 2020",PG,Core,Yes,,https://swayam.gov.in/nd1_noc20_ee47/preview,,,,,,,,,,,,,,,,,
noc20-ee54,Electrical and Electronics Engineering,Nonlinear System Analysis ,"Prof. Ramkrishna Pasumarthy
Prof. Arunkumar D Mahindrakar",IITM,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ee54/preview,,,,,,,,,,,,,,,,,
noc20-ee19,Electrical and Electronics Engineering,Nonlinear Adaptive Control,Prof. Shubhendu Bhasin,IITD,4 Weeks,Rerun,"January 27, 2020","February 21, 2020","March 29, 2020",PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_ee46,https://swayam.gov.in/nd1_noc20_ee19/preview,https://nptel.ac.in/courses/108/102/108102113,,,,,,,,,,,,,,,,
noc20-ee52,Electrical and Electronics Engineering,A brief introduction of Micro - Sensors,Prof. Santanu Talukder,IISER Bhopal,4 Weeks,New,"January 27, 2020","February 21, 2020","March 29, 2020",PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ee52/preview,,,,,,,,,,,,,,,,,
noc20-ee23,Electrical and Electronics Engineering,Introduction to Photonics,Prof. Balaji Srinivasan,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ee20,https://swayam.gov.in/nd1_noc20_ee23/preview,https://nptel.ac.in/courses/108/106/108106135,,,,,,,,,,,,,,,,
noc20-ee48,Electrical and Electronics Engineering,Optical Engineering,Prof. Shanti Bhattacharya,IITM,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ee48/preview,,,,,,,,,,,,,,,,,
noc20-ee40,Electrical and Electronics Engineering,Medical Image Analysis,Prof. Debdoot Sheet,IIT KGP,4 Weeks,Rerun,"February 24, 2020","March 20, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc17_ee01,https://swayam.gov.in/nd1_noc20_ee40/preview,https://nptel.ac.in/courses/108/105/108105091,,,,,,,,,,,,,,,,
noc20-ee41,Electrical and Electronics Engineering,Biomedical Signal Processing,Prof. Sudipta Mukhopadhyay,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ee23,https://swayam.gov.in/nd1_noc20_ee41/preview,https://nptel.ac.in/courses/108/105/108105101,,,,,,,,,,,,,,,,
noc20-ee14,Electrical and Electronics Engineering,Electronic Systems for Cancer Diagnosis,Prof. Hardik Jeetendra Pandya,IISc,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ee12,https://swayam.gov.in/nd1_noc20_ee14/preview,https://nptel.ac.in/courses/108/108/108108124,,,,,,,,,,,,,,,,
noc20-ee18,Electrical and Electronics Engineering,Electric Vehicles - Part 1,Prof. Amit Jain,IITD,4 Weeks,Rerun,"February 24, 2020","March 20, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ee18,https://swayam.gov.in/nd1_noc20_ee18/preview,https://nptel.ac.in/courses/108/102/108102121,,,,,,,,,,,,,,,,
noc20-ee03,Electrical and Electronics Engineering,"Fuzzy Sets, Logic and Systems & Applications",Prof. Nishchal Kumar Verma,IITK,12 weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ee03/preview,,,,,,,,,,,,,,,,,
noc20-hs01,Humanities and Social Sciences,Microeconomics : Theory & Applications,Prof. Deep Mukerjee,IITK,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",PG,Core,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_mg22,https://swayam.gov.in/nd1_noc20_hs01/preview,https://nptel.ac.in/courses/110/104/110104093,,,,,,,,,,,,,,,,
noc20-hs02,Humanities and Social Sciences,Introduction to Environmental Economics,"Prof. Diptimayee Nayak
Prof. S. P. Singh",IITR,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_hs02/preview,,,,,,,,,,,,,,,,,
noc20-hs03,Humanities and Social Sciences,"Energy Resources, Economics and Environment",Prof. Rangan Banerjee,IITB,12 Weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_hs03/preview,,,,,,,,,,,,,,,,,
noc20-hs07,Humanities and Social Sciences,Strategic Trade and protectionism - Theories and Empirics,Prof. Pratap C. Mohanty,IITR,8 Weeks,New,"January 27, 2020","March 20, 2020","March 29, 2020",PG,Core,Yes,,https://swayam.gov.in/nd1_noc20_hs07/preview,,,,,,,,,,,,,,,,,
noc20-hs27,Humanities and Social Sciences,Economic Growth & Development,Prof. Rajshree Bedamatta,IITG,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_mg21,https://swayam.gov.in/nd1_noc20_hs27/preview,https://nptel.ac.in/courses/110/103/110103093,,,,,,,,,,,,,,,,
noc20-hs04,Humanities and Social Sciences,Literary Criticism (From Plato to Leavis),Prof. Merin Simi Raj,IITM,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",PG,Core,Yes,,https://swayam.gov.in/nd1_noc20_hs04/preview,,,,,,,,,,,,,,,,,
noc20-hs05,Humanities and Social Sciences,Twentieth Century Fiction,Prof. Avishek Parui,IITM,12 Weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_hs05/preview,,,,,,,,,,,,,,,,,
noc20-hs21,Humanities and Social Sciences,Literature for competitive exams,Prof. Aysha Iqbal,IITM,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG,Elective,yes,https://onlinecourses-archive.nptel.ac.in/noc17_hs20,https://swayam.gov.in/nd1_noc20_hs21/preview,https://nptel.ac.in/courses/109/106/109106122,,,,,,,,,,,,,,,,
noc20-hs22,Humanities and Social Sciences,Language and Mind,Prof. Rajesh Kumar,IITM,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_hs04,https://swayam.gov.in/nd1_noc20_hs22/preview,https://nptel.ac.in/courses/109/106/109106085,,,,,,,,,,,,,,,,
noc20-hs23,Humanities and Social Sciences,The Nineteenth - Century English Novel,Prof. A. Divya,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",PG,Core,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_hs23,https://swayam.gov.in/nd1_noc20_hs23/preview,https://nptel.ac.in/courses/109/106/109106145,,,,,,,,,,,,,,,,
noc20-hs31,Humanities and Social Sciences,"English Literature of the Romantic Period, 1798 - 1832",Prof. Pramod K. Nayar,University of Hyderabad,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_hs06,https://swayam.gov.in/nd1_noc20_hs31/preview,https://nptel.ac.in/courses/109/106/109106149,,,,,,,,,,,,,,,,
noc20-hs32,Humanities and Social Sciences,"Literature, Culture and Media",Prof. Rashmi Gaur,IITR,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_hs05,https://swayam.gov.in/nd1_noc20_hs32/preview,https://nptel.ac.in/courses/109/107/109107139,,,,,,,,,,,,,,,,
noc20-hs34,Humanities and Social Sciences,Introduction to Modern Indian Drama,Prof. Kiran Keshavamurthy,IITG,8 Weeks,Rerun,"February 24, 2020","April 17, 2020","April 25, 2020",PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_hs07,https://swayam.gov.in/nd1_noc20_hs34/preview,https://nptel.ac.in/courses/109/103/109103140,,,,,,,,,,,,,,,,
noc20-hs24,Humanities and Social Sciences,Introduction to World Literature,Prof. Merin Simi Raj,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_hs12,https://swayam.gov.in/nd1_noc20_hs24/preview,https://nptel.ac.in/courses/109/106/109106147,,,,,,,,,,,,,,,,
noc20-hs36,Humanities and Social Sciences,Modern Indian Writing in Translation,Prof. A. Divya,IITM,12 Weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_hs36/preview,,,,,,,,,,,,,,,,,
noc20-hs30,Humanities and Social Sciences,Introduction to Modern Indian Political Thought,Prof. Mithilesh Kumar Jha,IITG,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_hs40,https://swayam.gov.in/nd1_noc20_hs30/preview,https://nptel.ac.in/courses/109/103/109103135,,,,,,,,,,,,,,,,
noc20-hs35,Humanities and Social Sciences,Introduction to Political Theory,Prof. Mithilesh Kumar Jha,IITG,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_hs09,https://swayam.gov.in/nd1_noc20_hs35/preview,https://nptel.ac.in/courses/109/103/109103141,,,,,,,,,,,,,,,,
noc20-hs37,Humanities and Social Sciences,"Introduction to Political Ideologies : Contexts, Ideas, and Practices",Prof. Arvind Sivaramakrishnan,IITM,12 Weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_hs37/preview,,,,,,,,,,,,,,,,,
noc20-hs42,Humanities and Social Science,Feminism : Concepts and Theories,Prof. Mathangi Krishnamurthy,IITM,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Core,No,,https://swayam.gov.in/nd1_noc20_hs42/preview,,,,,,,,,,,,,,,,,
noc20-hs11,Humanities and Social Sciences,Introduction to Cultural Studies,Prof. Avishek Parui,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_hs39,https://swayam.gov.in/nd1_noc20_hs11/preview,https://nptel.ac.in/courses/109/106/109106136,,,,,,,,,,,,,,,,
noc20-hs06,Humanities and Social Sciences,Effective Writing,Prof. Binod Mishra,IITR,4 Weeks,New,"January 27, 2020","February 21, 2020","March 29, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_hs06/preview,,,,,,,,,,,,,,,,,
noc20-hs08,Humanities and Social Sciences,Understanding Design Thinking & People Centred Design,Prof. Jhumkee Iyengar,IITK,4 Weeks,Rerun,"February 24, 2020","March 20, 2020","April 25, 2020",PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc16_hs19,https://swayam.gov.in/nd1_noc20_hs08/preview,https://nptel.ac.in/courses/109/104/109104109,,,,,,,,,,,,,,,,
noc20-hs09,Humanities and Social Sciences,Introduction to Indian Art - An appreciation,Prof. Soumik Nandi Majumdar,"Visva Bharati University, Santiniketan",4 Weeks,Rerun,"February 24, 2020","March 20, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc16_hs09,https://swayam.gov.in/nd1_noc20_hs09/preview,https://nptel.ac.in/courses/109/104/109104102,,,,,,,,,,,,,,,,
noc20-hs10,Humanities and Social Sciences,Enhancing Soft Skills and Personality,Prof. T. Ravichandran,IITK,8 Weeks,Rerun,"February 24, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_hs22,https://swayam.gov.in/nd1_noc20_hs10/preview,https://nptel.ac.in/courses/109/104/109104115,,,,,,,,,,,,,,,,
noc20-hs16,Humanities and Social Sciences,Soft Skill Development,"Prof. Priyadarshi Patnaik
Prof. V. N. Giri
Prof. D. Suar",IIT KGP,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc16_hs15,https://swayam.gov.in/nd1_noc20_hs16/preview,https://nptel.ac.in/courses/109/105/109105110,,,,,,,,,,,,,,,,
noc20-hs13,Humanities and Social Sciences,Emotional Intelligence,Prof. Rabindra Kumar Pradhan,IIT KGP,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_hs11,https://swayam.gov.in/nd1_noc20_hs13/preview,https://nptel.ac.in/courses/109/105/109105116,,,,,,,,,,,,,,,,
noc20-hs14,Humanities and Social Sciences,Speaking Effectively,Prof. Anjali Gera Roy,IIT KGP,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_hs21,https://swayam.gov.in/nd1_noc20_hs14/preview,https://nptel.ac.in/courses/109/105/109105117,,,,,,,,,,,,,,,,
